State Name,county Name,State Code,County Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
California,Los Angeles,6,37,28-04-1994,68,Moderate,NO2,06-037-1301,14
California,Los Angeles,6,37,29-04-1994,72,Moderate,NO2,06-037-1002,14
California,Los Angeles,6,37,30-04-1994,97,Moderate,Ozone,06-037-6002,14
California,Los Angeles,6,37,01-05-1994,84,Moderate,Ozone,06-037-0016,15
California,Los Angeles,6,37,02-05-1994,164,Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,03-05-1994,166,Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,04-05-1994,169,Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,05-05-1994,80,Moderate,Ozone,06-037-9002,15
California,Los Angeles,6,37,06-05-1994,42,Good,NO2,06-037-1301,15
California,Los Angeles,6,37,07-05-1994,48,Good,CO,06-037-1301,15
California,Los Angeles,6,37,08-05-1994,58,Moderate,Ozone,06-037-2005,15
California,Los Angeles,6,37,09-05-1994,67,Moderate,Ozone,06-037-6002,15
California,Los Angeles,6,37,10-05-1994,143,Unhealthy for Sensitive Groups,Ozone,06-037-6002,15
California,Los Angeles,6,37,11-05-1994,154,Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,12-05-1994,108,Unhealthy for Sensitive Groups,Ozone,06-037-9002,15
California,Los Angeles,6,37,13-05-1994,97,Moderate,Ozone,06-037-6002,15
California,Los Angeles,6,37,14-05-1994,212,Very Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,15-05-1994,143,Unhealthy for Sensitive Groups,Ozone,06-037-6002,15
California,Los Angeles,6,37,16-05-1994,50,Good,NO2,06-037-1301,15
California,Los Angeles,6,37,17-05-1994,44,Good,NO2,06-037-1301,15
California,Los Angeles,6,37,18-05-1994,50,Good,NO2,06-037-0206,15
California,Los Angeles,6,37,19-05-1994,49,Good,NO2,06-037-1701,15
California,Los Angeles,6,37,20-05-1994,97,Moderate,Ozone,06-037-0016,15
California,Los Angeles,6,37,21-05-1994,174,Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,22-05-1994,164,Unhealthy,Ozone,06-037-9002,15
California,Los Angeles,6,37,23-05-1994,164,Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,24-05-1994,119,Unhealthy for Sensitive Groups,Ozone,06-037-9002,15
California,Los Angeles,6,37,25-05-1994,67,Moderate,Ozone,06-037-9002,15
California,Los Angeles,6,37,26-05-1994,67,Moderate,Ozone,06-037-9002,15
California,Los Angeles,6,37,27-05-1994,201,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,28-05-1994,245,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,29-05-1994,243,Very Unhealthy,Ozone,06-037-2005,15
California,Los Angeles,6,37,30-05-1994,166,Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,31-05-1994,87,Moderate,Ozone,06-037-1201,15
California,Los Angeles,6,37,01-06-1994,187,Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,02-06-1994,224,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,03-06-1994,201,Very Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,04-06-1994,221,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,05-06-1994,129,Unhealthy for Sensitive Groups,Ozone,06-037-0016,15
California,Los Angeles,6,37,06-06-1994,90,Moderate,Ozone,06-037-1201,15
California,Los Angeles,6,37,07-06-1994,154,Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,08-06-1994,218,Very Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,09-06-1994,241,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,10-06-1994,241,Very Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,11-06-1994,216,Very Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,12-06-1994,218,Very Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,13-06-1994,206,Very Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,14-06-1994,133,Unhealthy for Sensitive Groups,Ozone,06-037-9002,15
California,Los Angeles,6,37,15-06-1994,61,Moderate,Ozone,06-037-1201,15
California,Los Angeles,6,37,16-06-1994,147,Unhealthy for Sensitive Groups,Ozone,06-037-0016,15
California,Los Angeles,6,37,17-06-1994,200,Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,18-06-1994,230,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,19-06-1994,219,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,20-06-1994,185,Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,21-06-1994,222,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,22-06-1994,248,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,23-06-1994,235,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,24-06-1994,215,Very Unhealthy,Ozone,06-037-2005,15
California,Los Angeles,6,37,25-06-1994,269,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,26-06-1994,255,Very Unhealthy,Ozone,06-037-1701,15
California,Los Angeles,6,37,27-06-1994,260,Very Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,28-06-1994,246,Very Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,29-06-1994,292,Very Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,30-06-1994,204,Very Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,01-07-1994,201,Very Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,02-07-1994,221,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,03-07-1994,201,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,04-07-1994,126,Unhealthy for Sensitive Groups,Ozone,06-037-6002,15
California,Los Angeles,6,37,05-07-1994,136,Unhealthy for Sensitive Groups,Ozone,06-037-9002,15
California,Los Angeles,6,37,06-07-1994,182,Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,07-07-1994,226,Very Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,08-07-1994,249,Very Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,09-07-1994,255,Very Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,10-07-1994,218,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,11-07-1994,204,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,12-07-1994,195,Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,13-07-1994,195,Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,14-07-1994,208,Very Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,15-07-1994,210,Very Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,16-07-1994,253,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,17-07-1994,210,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,18-07-1994,86,Moderate,NO2,06-037-1002,15
California,Los Angeles,6,37,19-07-1994,143,Unhealthy for Sensitive Groups,Ozone,06-037-9002,15
California,Los Angeles,6,37,20-07-1994,140,Unhealthy for Sensitive Groups,Ozone,06-037-6002,15
California,Los Angeles,6,37,21-07-1994,207,Very Unhealthy,Ozone,06-037-9002,15
California,Los Angeles,6,37,22-07-1994,190,Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,23-07-1994,207,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,24-07-1994,228,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,25-07-1994,214,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,26-07-1994,240,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,27-07-1994,244,Very Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,28-07-1994,237,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,29-07-1994,219,Very Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,30-07-1994,182,Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,31-07-1994,226,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,01-08-1994,223,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,02-08-1994,226,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,03-08-1994,210,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,04-08-1994,236,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,05-08-1994,283,Very Unhealthy,Ozone,06-037-0002,15
California,Los Angeles,6,37,06-08-1994,242,Very Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,07-08-1994,207,Very Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,08-08-1994,206,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,09-08-1994,219,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,10-08-1994,174,Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,11-08-1994,215,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,12-08-1994,212,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,13-08-1994,236,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,14-08-1994,177,Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,15-08-1994,226,Very Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,16-08-1994,221,Very Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,17-08-1994,112,Unhealthy for Sensitive Groups,Ozone,06-037-9002,15
California,Los Angeles,6,37,18-08-1994,64,Moderate,Ozone,06-037-0016,15
California,Los Angeles,6,37,19-08-1994,119,Unhealthy for Sensitive Groups,Ozone,06-037-6002,15
California,Los Angeles,6,37,20-08-1994,212,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,21-08-1994,159,Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,22-08-1994,115,Unhealthy for Sensitive Groups,Ozone,06-037-6002,15
California,Los Angeles,6,37,23-08-1994,209,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,24-08-1994,217,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,25-08-1994,220,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,26-08-1994,182,Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,27-08-1994,203,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,28-08-1994,223,Very Unhealthy,Ozone,06-037-1701,15
California,Los Angeles,6,37,29-08-1994,201,Very Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,30-08-1994,206,Very Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,31-08-1994,201,Very Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,01-09-1994,205,Very Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,02-09-1994,208,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,03-09-1994,230,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,04-09-1994,235,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,05-09-1994,224,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,06-09-1994,117,Unhealthy for Sensitive Groups,NO2,06-037-1103,15
California,Los Angeles,6,37,07-09-1994,156,Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,08-09-1994,161,Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,09-09-1994,206,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,10-09-1994,150,Unhealthy for Sensitive Groups,Ozone,06-037-2005,15
California,Los Angeles,6,37,11-09-1994,140,Unhealthy for Sensitive Groups,Ozone,06-037-6002,15
California,Los Angeles,6,37,12-09-1994,51,Moderate,Ozone,06-037-1201,15
California,Los Angeles,6,37,13-09-1994,58,Moderate,Ozone,06-037-1201,15
California,Los Angeles,6,37,14-09-1994,103,Unhealthy for Sensitive Groups,NO2,06-037-0206,15
California,Los Angeles,6,37,15-09-1994,151,Unhealthy,Ozone,06-037-0206,15
California,Los Angeles,6,37,16-09-1994,205,Very Unhealthy,Ozone,06-037-2005,15
California,Los Angeles,6,37,17-09-1994,219,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,18-09-1994,187,Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,19-09-1994,129,Unhealthy for Sensitive Groups,Ozone,06-037-0016,15
California,Los Angeles,6,37,20-09-1994,187,Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,21-09-1994,177,Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,22-09-1994,108,Unhealthy for Sensitive Groups,NO2,06-037-0206,15
California,Los Angeles,6,37,23-09-1994,103,Unhealthy for Sensitive Groups,NO2,06-037-1103,15
California,Los Angeles,6,37,24-09-1994,78,Moderate,NO2,06-037-1103,15
California,Los Angeles,6,37,25-09-1994,202,Very Unhealthy,Ozone,06-037-0016,15
California,Los Angeles,6,37,26-09-1994,119,Unhealthy for Sensitive Groups,NO2,06-037-0016,15
California,Los Angeles,6,37,27-09-1994,115,Unhealthy for Sensitive Groups,NO2,06-037-0206,15
California,Los Angeles,6,37,28-09-1994,116,Unhealthy for Sensitive Groups,NO2,06-037-1301,15
California,Los Angeles,6,37,29-09-1994,103,Unhealthy for Sensitive Groups,NO2,06-037-1002,15
California,Los Angeles,6,37,30-09-1994,102,Unhealthy for Sensitive Groups,NO2,06-037-0206,15
California,Los Angeles,6,37,01-10-1994,154,Unhealthy,Ozone,06-037-6002,15
California,Los Angeles,6,37,02-10-1994,147,Unhealthy for Sensitive Groups,Ozone,06-037-0016,15
California,Los Angeles,6,37,03-10-1994,64,Moderate,Ozone,06-037-9002,15
California,Los Angeles,6,37,04-10-1994,49,Good,NO2,06-037-1103,15
California,Los Angeles,6,37,05-10-1994,48,Good,NO2,06-037-0206,15
California,Los Angeles,6,37,06-10-1994,82,Moderate,NO2,06-037-0206,15
California,Los Angeles,6,37,07-10-1994,105,Unhealthy for Sensitive Groups,NO2,06-037-1002,15
California,Los Angeles,6,37,08-10-1994,102,Unhealthy for Sensitive Groups,NO2,06-037-1103,15
California,Los Angeles,6,37,09-10-1994,90,Moderate,Ozone,06-037-5001,15
California,Los Angeles,6,37,10-10-1994,107,Unhealthy for Sensitive Groups,NO2,06-037-1002,15
California,Los Angeles,6,37,11-10-1994,109,Unhealthy for Sensitive Groups,NO2,06-037-5001,15
California,Los Angeles,6,37,12-10-1994,107,Unhealthy for Sensitive Groups,NO2,06-037-1601,15
California,Los Angeles,6,37,13-10-1994,57,Moderate,NO2,06-037-0206,15
California,Los Angeles,6,37,14-10-1994,58,Moderate,NO2,06-037-0206,15
California,Los Angeles,6,37,15-10-1994,64,Moderate,PM10,06-037-9002,15
California,Los Angeles,6,37,16-10-1994,58,Moderate,NO2,06-037-1103,15
California,Los Angeles,6,37,17-10-1994,88,Moderate,NO2,06-037-1002,15
California,Los Angeles,6,37,18-10-1994,104,Unhealthy for Sensitive Groups,NO2,06-037-4002,15
California,Los Angeles,6,37,19-10-1994,104,Unhealthy for Sensitive Groups,NO2,06-037-5001,15
California,Los Angeles,6,37,20-10-1994,106,Unhealthy for Sensitive Groups,NO2,06-037-1301,15
California,Los Angeles,6,37,21-10-1994,111,Unhealthy for Sensitive Groups,NO2,06-037-1301,15
California,Los Angeles,6,37,22-10-1994,114,Unhealthy for Sensitive Groups,NO2,06-037-1103,15
California,Los Angeles,6,37,23-10-1994,133,Unhealthy for Sensitive Groups,Ozone,06-037-6002,15
California,Los Angeles,6,37,24-10-1994,105,Unhealthy for Sensitive Groups,NO2,06-037-1002,15
California,Los Angeles,6,37,25-10-1994,78,Moderate,NO2,06-037-1002,15
California,Los Angeles,6,37,26-10-1994,104,Unhealthy for Sensitive Groups,NO2,06-037-1701,15
California,Los Angeles,6,37,27-10-1994,120,Unhealthy for Sensitive Groups,NO2,06-037-1103,15
California,Los Angeles,6,37,28-10-1994,106,Unhealthy for Sensitive Groups,NO2,06-037-1701,15
California,Los Angeles,6,37,29-10-1994,90,Moderate,Ozone,06-037-5001,15
California,Los Angeles,6,37,30-10-1994,187,Unhealthy,Ozone,06-037-0002,15
California,Los Angeles,6,37,31-10-1994,118,Unhealthy for Sensitive Groups,NO2,06-037-5001,15
California,Los Angeles,6,37,01-11-1994,121,Unhealthy for Sensitive Groups,CO,06-037-1301,15
California,Los Angeles,6,37,02-11-1994,57,Moderate,PM10,06-037-9002,15
California,Los Angeles,6,37,03-11-1994,57,Moderate,NO2,06-037-0206,15
California,Los Angeles,6,37,04-11-1994,72,Moderate,NO2,06-037-5001,15
California,Los Angeles,6,37,05-11-1994,94,Moderate,NO2,06-037-5001,15
California,Los Angeles,6,37,06-11-1994,136,Unhealthy for Sensitive Groups,CO,06-037-1301,15
California,Los Angeles,6,37,07-11-1994,105,Unhealthy for Sensitive Groups,NO2,06-037-0206,15
California,Los Angeles,6,37,08-11-1994,56,Moderate,CO,06-037-1301,15
California,Los Angeles,6,37,09-11-1994,102,Unhealthy for Sensitive Groups,NO2,06-037-5001,15
California,Los Angeles,6,37,10-11-1994,67,Moderate,CO,06-037-1301,15
California,Los Angeles,6,37,11-11-1994,73,Moderate,NO2,06-037-0206,15
California,Los Angeles,6,37,12-11-1994,70,Moderate,CO,06-037-1301,15
California,Los Angeles,6,37,13-11-1994,77,Moderate,NO2,06-037-0206,15
California,Los Angeles,6,37,14-11-1994,85,Moderate,CO,06-037-1301,15
California,Los Angeles,6,37,15-11-1994,89,Moderate,NO2,06-037-1701,15
California,Los Angeles,6,37,16-11-1994,54,Moderate,NO2,06-037-1301,15
California,Los Angeles,6,37,17-11-1994,68,Moderate,NO2,06-037-5001,15
California,Los Angeles,6,37,18-11-1994,46,Good,NO2,06-037-1301,15
California,Los Angeles,6,37,19-11-1994,83,Moderate,NO2,06-037-4002,15
California,Los Angeles,6,37,20-11-1994,84,Moderate,CO,06-037-1301,15
California,Los Angeles,6,37,21-11-1994,111,Unhealthy for Sensitive Groups,CO,06-037-1301,15
California,Los Angeles,6,37,22-11-1994,107,Unhealthy for Sensitive Groups,NO2,06-037-1103,15
California,Los Angeles,6,37,23-11-1994,77,Moderate,CO,06-037-1301,15
California,Los Angeles,6,37,24-11-1994,105,Unhealthy for Sensitive Groups,NO2,06-037-4002,15
California,Los Angeles,6,37,25-11-1994,74,Moderate,CO,06-037-1301,15
California,Los Angeles,6,37,26-11-1994,50,Good,CO,06-037-1301,15
California,Los Angeles,6,37,27-11-1994,72,Moderate,CO,06-037-1301,15
California,Los Angeles,6,37,28-11-1994,102,Unhealthy for Sensitive Groups,NO2,06-037-1301,15
California,Los Angeles,6,37,29-11-1994,116,Unhealthy for Sensitive Groups,CO,06-037-1301,15
California,Los Angeles,6,37,30-11-1994,125,Unhealthy for Sensitive Groups,CO,06-037-1301,15
California,Los Angeles,6,37,01-12-1994,102,Unhealthy for Sensitive Groups,NO2,06-037-1103,15
California,Los Angeles,6,37,02-12-1994,106,Unhealthy for Sensitive Groups,NO2,06-037-1103,15
California,Los Angeles,6,37,03-12-1994,106,Unhealthy for Sensitive Groups,NO2,06-037-1103,15
California,Los Angeles,6,37,04-12-1994,94,Moderate,NO2,06-037-1002,15
California,Los Angeles,6,37,05-12-1994,95,Moderate,NO2,06-037-1301,15
California,Los Angeles,6,37,06-12-1994,61,Moderate,NO2,06-037-0206,15
California,Los Angeles,6,37,07-12-1994,56,Moderate,CO,06-037-4002,15
California,Los Angeles,6,37,08-12-1994,86,Moderate,CO,06-037-1301,15
California,Los Angeles,6,37,09-12-1994,121,Unhealthy for Sensitive Groups,CO,06-037-1301,15
California,Los Angeles,6,37,10-12-1994,115,Unhealthy for Sensitive Groups,CO,06-037-1301,15
California,Los Angeles,6,37,11-12-1994,89,Moderate,CO,06-037-1301,15
California,Los Angeles,6,37,12-12-1994,87,Moderate,NO2,06-037-1103,15
California,Los Angeles,6,37,13-12-1994,52,Moderate,NO2,06-037-0206,15
California,Los Angeles,6,37,14-12-1994,64,Moderate,NO2,06-037-0206,15
California,Los Angeles,6,37,15-12-1994,70,Moderate,NO2,06-037-0206,15
California,Los Angeles,6,37,16-12-1994,99,Moderate,CO,06-037-1301,15
California,Los Angeles,6,37,17-12-1994,105,Unhealthy for Sensitive Groups,NO2,06-037-0206,15
California,Los Angeles,6,37,18-12-1994,113,Unhealthy for Sensitive Groups,CO,06-037-1301,15
California,Los Angeles,6,37,19-12-1994,120,Unhealthy for Sensitive Groups,NO2,06-037-1301,15
California,Los Angeles,6,37,20-12-1994,115,Unhealthy for Sensitive Groups,CO,06-037-1301,15
California,Los Angeles,6,37,21-12-1994,158,Unhealthy,CO,06-037-1301,15
California,Los Angeles,6,37,22-12-1994,110,Unhealthy for Sensitive Groups,NO2,06-037-1103,15
California,Los Angeles,6,37,23-12-1994,69,Moderate,CO,06-037-1301,15
California,Los Angeles,6,37,24-12-1994,59,Moderate,CO,06-037-1201,15
California,Los Angeles,6,37,25-12-1994,57,Moderate,CO,06-037-1301,15
California,Los Angeles,6,37,26-12-1994,90,Moderate,CO,06-037-1301,15
California,Los Angeles,6,37,27-12-1994,90,Moderate,CO,06-037-1301,15
California,Los Angeles,6,37,28-12-1994,55,Moderate,CO,06-037-9002,15
California,Los Angeles,6,37,29-12-1994,62,Moderate,NO2,06-037-0206,15
California,Los Angeles,6,37,30-12-1994,79,Moderate,CO,06-037-1301,15
California,Los Angeles,6,37,31-12-1994,89,Moderate,CO,06-037-1301,15
California,Los Angeles,6,37,01-01-1995,79,Moderate,CO,06-037-1301,15
California,Los Angeles,6,37,02-01-1995,62,Moderate,NO2,06-037-1002,15
California,Los Angeles,6,37,03-01-1995,57,Moderate,NO2,06-037-0206,15
California,Los Angeles,6,37,04-01-1995,44,Good,CO,06-037-5001,15
California,Los Angeles,6,37,05-01-1995,70,Moderate,NO2,06-037-6002,15
California,Los Angeles,6,37,06-01-1995,53,Moderate,CO,06-037-1301,15
California,Los Angeles,6,37,07-01-1995,47,Good,NO2,06-037-1103,15
California,Los Angeles,6,37,08-01-1995,32,Good,NO2,06-037-1002,15
California,Los Angeles,6,37,09-01-1995,40,Good,NO2,06-037-5001,15
